BBREF_ID,SEASON,BLEND,SEASON_PLUS_1,SEASON_PLUS_2,SEASON_PLUS_3,SEASON_PLUS_4,SEASON_PLUS_5,SALARY,SALARY_PROP_CAP,AGE,EXPERIENCE,TEAM,POSITION,GAMES_PLAYED,MINUTES_PLAYED,ON_COURT_PLUS_MINUS,OFF_COURT_PLUS_MINUS,PROP_PG,PROP_SG,PROP_SF,PROP_PF,PROP_C,MINUTES_PG,MINUTES_SG,MINUTES_SF,MINUTES_PF,MINUTES_C,POSITION_MINUTES,POSITION_NUMERIC,ADVANCED_POSITION_CLUSTER,ORPM,DRPM,RPM,WINS
westbru01,2014-2015,8.38666666666667,8.56666666666667,9.38,6.17333333333333,3.8266666666666698,,15719062.0,0.249251756124633,26,7,OKC,PG,67,2302,4.7,6.6,0.86,0.14,0.0,0.0,0.0,1979.72,322.28,0.0,0.0,0.0,PG,1.14,Guard,7.79,-0.71,7.08,14.15
morroan01,2014-2015,2.04,-2.62666666666667,-2.84666666666667,,,,3200000.0,0.0507412986601126,29,7,OKC,SG,74,1806,5.3,6.0,0.0,0.26,0.71,0.03,0.0,0.0,469.56,1282.26,54.18,0.0,SF,2.77,Wing,2.33,0.43,2.76,5.89
casspom01,2014-2015,-1.6066666666666698,0.54,-2.53333333333333,-0.293333333333333,-0.40666666666666706,,1063384.0,0.0168617141044954,26,6,SAC,SF,67,1416,-6.0,-3.5,0.0,0.02,0.69,0.28,0.0,0.0,28.32,977.04,396.48,0.0,SF,3.23,Wing,-0.02,-1.74,-1.76,0.54
bogdabo02,2014-2015,-3.3266666666666698,-4.42,-3.55333333333333,-0.886666666666667,0.166666666666667,,3278000.0,0.0519781178149528,25,1,BRK,SF,78,1854,-4.7,-3.0,0.0,0.01,0.86,0.14,0.0,0.0,18.54,1594.44,259.56,0.0,SF,3.16,Wing,-0.16,-3.93,-4.09,-1.91
shvedal01,2014-2015,-1.3866666666666698,,,,,,3282056.0,0.0520424324110045,26,3,TOT,SG,42,767,-9.8,-4.9,0.26,0.71,0.03,0.0,0.0,199.42,544.57,23.01,0.0,0.0,SG,1.77,Guard,0.63,-2.9599999999999995,-2.33,0.01
martica01,2014-2015,-3.66,,,,,,1145685.0,0.018166732736066,30,7,DET,SF,23,198,4.5,6.2,0.0,0.55,0.45,0.0,0.0,0.0,108.9,89.1,0.0,0.0,SG,2.45,Wing,-1.52,-0.42,-1.94,0.05
beverpa01,2014-2015,-0.78,1.9533333333333303,2.42,-0.4466666666666671,2.55333333333333,,915243.0,0.0145126932529929,26,3,HOU,PG,56,1727,2.2,-2.5,1.0,0.0,0.0,0.0,0.0,1727.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-1.27,-0.3,-1.57,0.85
blairde01,2014-2015,-5.30666666666667,,,,,,2000000.0,0.0317133116625704,25,6,WAS,PF,29,180,-12.0,-13.5,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,174.6,5.4,PF,4.03,Big,-2.96,-1.3,-4.26,-0.21
budinch01,2014-2015,-3.3,-1.71333333333333,,,,,5000000.0,0.0792832791564259,26,6,MIN,SF,67,1286,-10.4,-1.2,0.01,0.42,0.53,0.04,0.0,12.86,540.12,681.58,51.44,0.0,SF,2.6,Wing,-1.81,-1.74,-3.55,-0.97
calatni01,2014-2015,1.14666666666667,,,,,,816482.0,0.0129466740664394,25,2,MEM,SG,58,838,7.0,4.6,0.06,0.5,0.44,0.0,0.0,50.28,419.0,368.72,0.0,0.0,SG,2.38,Wing,-1.86,3.73,1.87,2.17
carrode01,2014-2015,1.24,0.12666666666666698,0.8866666666666658,1.16666666666667,-1.0,,2442455.0,0.0387291683184016,28,6,ATL,SF,70,2189,5.6,-0.6,0.0,0.0,0.99,0.01,0.0,0.0,0.0,2167.11,21.89,0.0,SF,3.01,Wing,0.79,-0.38,0.41,3.75
clavevi01,2014-2015,-1.7933333333333301,,,,,,1370000.0,0.0217236184888607,26,3,POR,SF,10,76,18.6,14.7,0.0,0.0,0.05,0.95,0.0,0.0,0.0,3.8,72.2,0.0,PF,3.95,Wing,-0.66,0.07,-0.59,0.08
collida01,2014-2015,1.6933333333333302,-0.626666666666667,-0.773333333333333,2.2266666666666697,1.04,,4797664.0,0.076074906842147,27,6,SAC,PG,45,1565,1.2,8.1,1.0,0.0,0.0,0.0,0.0,1565.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,1.53,0.26,1.79,4.12
cunnida01,2014-2015,-1.08666666666667,-2.48666666666667,-0.7866666666666671,-1.6533333333333302,-2.14,,831942.0,0.0131918179655911,27,6,NOP,PF,66,1652,1.0,-0.6,0.0,0.0,0.69,0.31,0.0,0.0,0.0,1139.88,512.12,0.0,SF,3.31,Wing,-1.37,0.54,-0.83,1.49
curryst01,2014-2015,9.526666666666669,9.84,7.37333333333333,7.3,6.70666666666667,,10629213.0,0.16854377229842202,26,6,GSW,PG,80,2613,16.6,17.9,1.0,0.0,0.0,0.0,0.0,2613.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,7.43,1.91,9.34,20.07
dayeau01,2014-2015,-3.74,,,,,,1188488.0,0.0188454451756125,26,6,TOT,SF,34,344,-3.6,-10.2,0.0,0.04,0.63,0.33,0.0,0.0,13.76,216.72,113.52,0.0,SF,3.29,Wing,-2.35,-0.56,-2.91,-0.09
derozde01,2014-2015,-0.653333333333333,0.3733333333333329,0.4133333333333329,1.7066666666666699,0.4933333333333329,,9500000.0,0.15063823039720903,25,6,TOR,SG,60,2100,2.9,-0.9,0.0,0.62,0.38,0.0,0.0,0.0,1302.0,798.0,0.0,0.0,SG,2.38,Wing,0.21,-0.39,-0.18,2.81
douglto01,2014-2015,-1.46,,,,,,268974.0,0.0042650281455641,28,6,NOP,SG,12,177,2.5,1.1,0.27,0.72,0.01,0.0,0.0,47.79,127.44,1.77,0.0,0.0,SG,1.74,Guard,0.16,-1.7,-1.54,0.03
ellinwa01,2014-2015,-1.10666666666667,-3.8133333333333304,0.3733333333333329,-0.253333333333333,-0.6,,1987164.0,0.031509775628320004,27,6,LAL,SG,65,1675,-3.6,6.0,0.03,0.94,0.03,0.0,0.0,50.25,1574.5,50.25,0.0,0.0,SG,2.0,Wing,-0.69,0.53,-0.16,2.2
evansty01,2014-2015,2.7333333333333303,1.33333333333333,-1.3,3.50666666666667,-1.7933333333333301,,10763500.0,0.17067311504003801,25,6,NOP,SG,79,2690,2.9,4.8,0.02,0.71,0.27,0.0,0.0,53.8,1909.9,726.3,0.0,0.0,SG,2.25,Wing,3.8,-0.65,3.15,9.02
gibsota01,2014-2015,-0.686666666666667,1.27333333333333,-0.5266666666666671,0.506666666666667,0.24666666666666698,,8000000.0,0.126853246650281,29,6,CHI,PF,62,1692,1.8,-2.5,0.0,0.0,0.17,0.83,0.0,0.0,0.0,287.64,1404.36,0.0,PF,3.83,Big,-1.72,0.39,-1.33,1.05
greenda02,2014-2015,5.27333333333333,3.06666666666667,1.64,0.4,4.29333333333333,,4025000.0,0.0638230397209229,27,6,SAS,SG,81,2312,9.3,6.5,0.01,0.54,0.44,0.02,0.0,23.12,1248.48,1017.28,46.24,0.0,SG,2.49,Wing,3.25,2.16,5.41,11.0
griffbl01,2014-2015,3.6,2.48,3.98666666666667,2.34,3.46666666666667,,17674612.0,0.280260239435503,25,5,LAC,PF,67,2356,12.6,13.2,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,2308.88,47.12,PF,4.02,Big,2.97,0.38,3.35,8.46
hansbty01,2014-2015,1.47333333333333,-1.58,,,,,3326235.0,0.0527429636089749,29,6,TOR,PF,74,1058,10.6,9.8,0.0,0.0,0.0,0.17,0.83,0.0,0.0,0.0,179.86,878.14,C,4.83,Big,0.67,1.79,2.46,3.08
hardeja01,2014-2015,8.46666666666667,5.16,6.573333333333331,8.10666666666667,8.84,,14728844.0,0.23355021010069002,25,6,HOU,SG,81,2981,5.8,8.8,0.01,0.92,0.07,0.0,0.0,29.81,2742.52,208.67,0.0,0.0,SG,2.06,Guard,8.66,-0.16,8.5,20.63
hendege02,2014-2015,-0.26,-3.24,-3.65333333333333,,,,6000000.0,0.0951399349877111,27,6,CHO,SG,80,2315,-0.6,6.8,0.01,0.81,0.19,0.0,0.0,23.15,1875.15,439.85,0.0,0.0,SG,2.2,Wing,-0.65,1.01,0.36,3.84
hilljo01,2014-2015,-3.78,-0.36,-5.06666666666667,,,,9000000.0,0.14270990248156698,27,6,LAL,C,70,1874,-10.6,-6.7,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.0,149.92,1724.08,C,4.92,Big,-2.95,-1.42,-4.37,-2.34
holidjr01,2014-2015,2.91333333333333,1.6533333333333302,1.78,3.1866666666666696,4.0066666666666695,,9904495.0,0.157052168397685,24,6,NOP,PG,40,1303,4.1,4.1,0.94,0.06,0.0,0.0,0.0,1224.82,78.18,0.0,0.0,0.0,PG,1.06,Guard,2.45,0.77,3.22,4.52
hudsole01,2014-2015,0.33333333333333304,,,,,,55774.0,0.0008843891223341,30,4,LAC,SG,5,56,-5.7,-13.2,0.5,0.5,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,PG,1.5,Guard,-0.22,-0.93,-1.15,0.04
jennibr01,2014-2015,1.42,-1.34,-1.8333333333333302,-3.3133333333333304,,,8000000.0,0.126853246650281,25,6,DET,PG,41,1173,0.8,3.2,1.0,0.0,0.0,0.0,0.0,1173.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,2.64,-1.41,1.23,2.62
jerebjo01,2014-2015,2.03333333333333,-0.893333333333333,-1.3866666666666698,0.15333333333333302,-0.12666666666666698,,4500000.0,0.0713549512407833,27,5,TOT,PF,75,1230,6.2,8.1,0.0,0.0,0.01,0.87,0.12,0.0,0.0,12.3,1070.1,147.6,PF,4.11,Wing,0.95,1.65,2.6,3.72
johnsja01,2014-2015,2.2266666666666697,-1.27333333333333,2.50666666666667,1.48,-1.46666666666667,,2500000.0,0.039641639578213,27,6,TOR,PF,70,1370,6.4,4.6,0.0,0.0,0.04,0.76,0.2,0.0,0.0,54.8,1041.2,274.0,PF,4.16,Big,0.33,1.66,1.99,3.66
lawsoty01,2014-2015,1.23333333333333,-4.66666666666667,-0.913333333333333,,,,11595506.0,0.18386594783160198,27,6,DEN,PG,75,2665,-1.4,7.8,0.96,0.04,0.0,0.0,0.0,2558.4,106.6,0.0,0.0,0.0,PG,1.04,Guard,3.96,-2.36,1.6,6.75
meeksjo01,2014-2015,-2.52666666666667,-2.38666666666667,-1.7,-2.86,-1.13333333333333,,6000000.0,0.0951399349877111,27,6,DET,SG,60,1462,-4.1,-4.2,0.0,1.0,0.0,0.0,0.0,0.0,1462.0,0.0,0.0,0.0,SG,2.0,Wing,-0.96,-2.38,-3.34,-0.88
millspa02,2014-2015,0.40666666666666706,1.6666666666666698,1.28,-0.626666666666667,-0.0733333333333333,,3842105.0,0.060922936652660006,26,6,SAS,PG,51,801,9.3,3.5,1.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,0.53,0.43,0.96,1.67
pendeje02,2014-2015,-2.58,,,,,,1828750.0,0.0289978593514628,27,5,SAS,PF,51,383,-6.1,-13.9,0.0,0.0,0.05,0.45,0.51,0.0,0.0,19.15,172.35,195.33,C,4.5,Big,-1.24,-1.78,-3.02,-0.16
priceaj01,2014-2015,-3.34666666666667,,,,,,62552.0,0.000991865535558551,28,6,TOT,PG,26,324,-10.9,-12.4,0.97,0.03,0.0,0.0,0.0,314.28,9.72,0.0,0.0,0.0,PG,1.03,Guard,-0.75,-2.42,-3.17,-0.13
rubiori01,2014-2015,1.64,3.39333333333333,1.9266666666666699,2.16,0.893333333333333,,5070686.0,0.0804041227305161,24,4,MIN,PG,22,692,-0.6,10.9,0.96,0.04,0.0,0.0,0.0,664.32,27.68,0.0,0.0,0.0,PG,1.04,Guard,0.38,2.33,2.71,2.25
teaguje01,2014-2015,1.8466666666666698,-0.36,1.72666666666667,0.5266666666666671,-1.32666666666667,,8000000.0,0.126853246650281,26,6,ATL,PG,73,2228,8.2,5.6,0.92,0.09,0.0,0.0,0.0,2049.76,200.52,0.0,0.0,0.0,PG,1.1,Guard,0.92,0.95,1.87,5.88
thornma01,2014-2015,-2.87333333333333,-1.4466666666666699,-4.36666666666667,,,,8575000.0,0.13597082375327,27,6,TOT,SG,48,721,-1.7,-1.2,0.13,0.76,0.11,0.0,0.0,93.73,547.96,79.31,0.0,0.0,SG,1.98,Wing,-1.42,-1.69,-3.11,-0.35
templga01,2014-2015,-0.58,-0.566666666666667,-0.3,-1.8866666666666698,-0.766666666666667,,981084.0,0.0155567113295806,28,5,WAS,SG,52,735,-2.2,-3.8,0.07,0.89,0.04,0.0,0.0,51.45,654.15,29.4,0.0,0.0,SG,1.97,Wing,-2.23,0.96,-1.27,0.48
matthwe02,2014-2015,3.7333333333333303,0.566666666666667,0.166666666666667,-1.66,-0.873333333333333,,7245640.0,0.114891619757393,28,6,POR,SG,60,2024,6.8,5.3,0.0,0.74,0.26,0.0,0.0,0.0,1497.76,526.24,0.0,0.0,SG,2.26,Wing,1.38,2.27,3.65,7.55
mcneaje01,2014-2015,-4.76,,,,,,29843.0,0.00047321017997304407,27,1,PHO,PG,6,36,-7.1,-6.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-1.68,-1.21,-2.89,-0.01
prigipa01,2014-2015,-0.6466666666666671,-0.4866666666666671,,,,,1662961.0,0.0263690002378498,37,3,TOT,PG,67,1197,-2.6,0.6,0.77,0.24,0.0,0.0,0.0,921.69,287.28,0.0,0.0,0.0,PG,1.25,Guard,-0.42,-0.3,-0.72,1.2
papanko01,2014-2015,-2.98666666666667,,,,,,4800000.0,0.0761119479901689,24,1,HOU,SF,43,795,-2.8,-8.1,0.0,0.0,0.29,0.71,0.01,0.0,0.0,230.55,564.45,7.95,PF,3.76,Wing,-2.72,-0.61,-3.33,-0.49
mekelga01,2014-2015,-7.19333333333333,,,,,,1450456.0,0.0229993815904226,26,2,NOP,PG,4,43,2.4,1.1,0.97,0.03,0.0,0.0,0.0,41.71,1.29,0.0,0.0,0.0,PG,1.03,Guard,-1.48,-1.01,-2.49,0.0
geeal01,2014-2015,-2.7866666666666697,-1.6866666666666699,-2.65333333333333,,,,1063384.0,0.0168617141044954,27,6,TOT,SF,54,662,-6.6,-7.4,0.0,0.17,0.72,0.11,0.01,0.0,112.54,476.64,72.82,6.62,SF,2.99,Wing,-1.38,-2.3,-3.68,-0.57
stiemgr01,2014-2015,-1.8266666666666698,,,,,,981084.0,0.0155567113295806,29,4,TOR,C,17,66,-19.5,-23.3,0.0,0.0,0.0,0.18,0.82,0.0,0.0,0.0,11.88,54.12,C,4.82,Big,-1.24,-0.65,-1.89,0.02
walljo01,2014-2015,4.0333333333333306,2.88,2.87333333333333,1.28,-1.11333333333333,,14746000.0,0.23382224688813102,24,5,WAS,PG,79,2837,4.2,12.3,0.94,0.06,0.0,0.0,0.0,2666.78,170.22,0.0,0.0,0.0,PG,1.06,Guard,2.57,1.73,4.3,11.63
bledser01,2014-2015,3.1733333333333302,2.06666666666667,2.2266666666666697,2.4,3.62,,12173913.0,0.19303754856100802,25,5,PHO,PG,81,2800,0.5,5.5,0.81,0.19,0.0,0.0,0.0,2268.0,532.0,0.0,0.0,0.0,PG,1.19,Guard,1.61,1.85,3.46,10.38
turneev01,2014-2015,-1.24666666666667,-1.30666666666667,-2.7933333333333303,-2.7,-2.2933333333333303,,3278000.0,0.0519781178149528,26,5,BOS,SG,82,2260,-2.8,-6.4,0.01,0.43,0.56,0.01,0.0,22.6,971.8,1265.6,22.6,0.0,SF,2.59,Wing,-1.09,-0.28,-1.37,1.39
bradlav01,2014-2015,-0.793333333333333,0.12,-1.6066666666666698,-3.2066666666666697,-3.1866666666666696,,7191011.0,0.11402538650598598,24,5,BOS,SG,77,2428,-2.3,-6.0,0.25,0.72,0.03,0.0,0.0,607.0,1748.16,72.84,0.0,0.0,SG,1.78,Guard,-1.07,0.73,-0.34,3.13
henryxa01,2014-2015,-3.64666666666667,,,,,,1082000.0,0.0171569016094506,23,5,LAL,SF,9,86,7.9,15.4,0.0,0.0,0.86,0.14,0.0,0.0,0.0,73.96,12.04,0.0,SF,3.14,Wing,-0.33,-1.19,-1.52,0.04
stephla01,2014-2015,-4.38,-2.34,-2.88666666666667,-2.04,,,9000000.0,0.14270990248156698,24,5,CHO,SG,61,1573,-7.4,-6.4,0.02,0.37,0.61,0.0,0.0,31.46,582.01,959.53,0.0,0.0,SF,2.59,Wing,-4.6,-0.22,-4.82,-2.4
johnswe01,2014-2015,-1.03333333333333,0.7866666666666671,-1.38,-0.4133333333333329,-4.26,,981084.0,0.0155567113295806,27,5,LAL,SF,76,2245,-7.1,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,2065.4,179.6,0.0,SF,3.08,Wing,-0.2,-0.6,-0.8,2.12
aminual01,2014-2015,2.58,1.22,0.48,1.7,1.4266666666666699,,981084.0,0.0155567113295806,24,5,DAL,SF,74,1366,5.8,4.2,0.0,0.01,0.79,0.2,0.0,0.0,13.66,1079.14,273.2,0.0,SF,3.19,Wing,-0.26,2.93,2.67,4.32
haywago01,2014-2015,4.12666666666667,2.7666666666666697,3.44,-4.98,0.4466666666666671,,14746000.0,0.23382224688813102,24,5,UTA,SF,76,2618,1.6,4.2,0.0,0.0,0.95,0.05,0.0,0.0,0.0,2487.1,130.9,0.0,SF,3.05,Wing,3.3,1.19,4.49,10.81
babbilu01,2014-2015,-2.8066666666666698,-2.37333333333333,-0.23333333333333303,-2.10666666666667,,,981084.0,0.0155567113295806,25,5,NOP,SF,63,830,-5.2,-8.4,0.0,0.01,0.83,0.16,0.0,0.0,8.3,688.9,132.8,0.0,SF,3.15,Wing,-1.66,-1.85,-3.51,-0.59
georgpa01,2014-2015,-2.06,4.78666666666667,2.65333333333333,2.7666666666666697,6.87333333333333,,15925680.0,0.252528026639182,24,5,IND,SF,6,91,8.0,8.1,0.0,0.0,0.99,0.01,0.0,0.0,0.0,90.09,0.91,0.0,SF,3.01,Wing,-0.73,-0.71,-1.44,0.05
pondequ01,2014-2015,-1.32666666666667,-4.7,-1.3933333333333302,,,,3146068.0,0.0498861174978197,26,5,TOT,SF-SG,75,1793,0.7,-2.2,0.0,0.12,0.87,0.01,0.0,0.0,215.16,1559.91,17.93,0.0,SF,2.89,Wing,-1.1,-0.54,-1.64,0.77
favorde01,2014-2015,3.06666666666667,2.01333333333333,-0.5,1.25333333333333,3.1666666666666696,,12833333.0,0.203493744549275,23,5,UTA,PF,74,2280,1.7,3.6,0.0,0.0,0.0,0.75,0.26,0.0,0.0,0.0,1710.0,592.8,PF,4.3,Big,1.22,2.18,3.4,7.84
couside01,2014-2015,5.64666666666667,4.08666666666667,5.0,4.27333333333333,2.86666666666667,,13701250.0,0.21725600570839604,24,5,SAC,C,59,2013,0.9,9.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013.0,C,5.0,Big,1.41,4.71,6.12,10.86
davised01,2014-2015,0.23333333333333303,2.8333333333333304,-2.7133333333333303,0.686666666666667,1.98666666666667,,981084.0,0.0155567113295806,25,5,LAL,PF,79,1840,-7.2,-0.1,0.0,0.0,0.09,0.67,0.24,0.0,0.0,165.6,1232.8,441.6,PF,4.15,Big,-0.26,-0.89,-1.15,1.35
monrogr01,2014-2015,2.4,0.9733333333333329,1.7,-0.3733333333333329,-3.00666666666667,,5479934.0,0.0868934274161579,24,5,DET,PF,69,2137,-0.5,1.9,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1068.5,1068.5,PF,4.5,Big,0.37,2.28,2.65,6.49
udohek01,2014-2015,-0.3866666666666671,3.44,2.07333333333333,,,,981084.0,0.0155567113295806,27,5,LAC,PF,33,128,-3.1,-10.8,0.0,0.0,0.01,0.71,0.28,0.0,0.0,1.28,90.88,35.84,PF,4.27,Big,-1.23,0.3,-0.93,0.12
whiteha01,2014-2015,0.15333333333333302,1.78666666666667,1.18666666666667,0.3933333333333329,1.33333333333333,,769881.0,0.0122077380480457,25,3,MIA,C,48,1142,-2.2,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1142.0,C,5.0,Big,-0.96,1.64,0.68,2.1
pattepa01,2014-2015,1.2933333333333301,1.6866666666666699,1.84,-0.74,-4.06,,5831326.0,0.0924653294220249,25,5,TOR,PF,81,2156,5.4,4.5,0.0,0.0,0.33,0.67,0.01,0.0,0.0,711.48,1444.52,21.56,PF,3.72,Wing,2.17,-1.83,0.34,3.52
sandela01,2014-2015,0.12,,,,,,11000000.0,0.17442321414413697,26,5,MIL,C,27,586,-6.3,-8.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,586.0,C,5.0,Big,-3.42,2.9,-0.52,0.69
aldrico01,2014-2015,-1.88,4.09333333333333,0.20666666666666697,-2.94,,,981084.0,0.0155567113295806,26,5,NYK,C,61,976,-15.5,-7.1,0.0,0.0,0.0,0.52,0.48,0.0,0.0,0.0,507.52,468.48,PF,4.48,Big,-4.78,1.51,-3.27,-0.54
booketr01,2014-2015,-0.68,1.5,-0.16,-1.11333333333333,,,5000000.0,0.0792832791564259,27,5,UTA,PF,79,1564,0.8,1.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,1485.8,78.2,PF,4.05,Big,0.39,-1.51,-1.12,1.14
fieldla01,2014-2015,-3.7466666666666697,,,,,,6250000.0,0.0991040989455324,26,5,TOR,SF,26,216,-20.9,-25.7,0.02,0.11,0.87,0.0,0.0,4.32,23.76,187.92,0.0,0.0,SF,2.85,Wing,-3.03,-1.84,-4.87,-0.34
jordaje01,2014-2015,-2.2666666666666697,,,,,,915243.0,0.0145126932529929,28,2,BRK,C,44,383,-11.5,-9.3,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,19.15,363.85,C,4.95,Big,-2.65,-0.65,-3.3,-0.22
serapke01,2014-2015,-3.64,-2.95333333333333,-3.87333333333333,,,,3898692.0,0.0618202172361849,25,5,WAS,C,79,1235,-6.1,-9.9,0.0,0.0,0.0,0.04,0.97,0.0,0.0,0.0,49.4,1197.95,C,5.01,Big,-3.68,-0.28,-3.96,-1.16
vasqugr01,2014-2015,-2.22,-5.0333333333333306,-3.93333333333333,,,,6400000.0,0.10148259732022502,28,5,TOR,PG,82,1991,2.0,-2.6,0.67,0.33,0.0,0.0,0.0,1333.97,657.03,0.0,0.0,0.0,PG,1.33,Guard,-0.57,-2.21,-2.78,-0.52
williel01,2014-2015,-1.72666666666667,,,,,,215352.0,0.00341476254657893,25,3,TOT,SG,13,119,3.9,3.2,0.08,0.8,0.12,0.0,0.0,9.52,95.2,14.28,0.0,0.0,SG,2.04,Wing,0.53,-0.82,-0.29,0.05
evansje01,2014-2015,1.76,-1.8066666666666698,-3.9,,,,1794871.0,0.0284606517085547,27,5,UTA,SF,38,266,7.5,7.8,0.0,0.08,0.5,0.43,0.0,0.0,21.28,133.0,114.38,0.0,SF,3.38,Wing,0.17,0.72,0.89,0.51
mozgoti01,2014-2015,1.77333333333333,-3.2266666666666697,-3.26,-2.14666666666667,,,4650000.0,0.0737334496154761,28,5,TOT,C,81,2045,5.9,7.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2045.0,C,5.0,Big,-0.57,3.43,2.86,6.68
linje01,2014-2015,0.84,-0.92,1.03333333333333,-5.63333333333333,-2.89333333333333,,8374646.0,0.132793879330849,26,5,LAL,PG,74,1907,-6.5,1.2,0.95,0.06,0.0,0.0,0.0,1811.65,114.42,0.0,0.0,0.0,PG,1.07,Guard,1.39,0.27,1.66,4.75
nealga01,2014-2015,-3.88666666666667,,,,,,3250000.0,0.0515341314516768,30,5,TOT,SG,54,1193,-5.3,1.5,0.1,0.87,0.04,0.0,0.0,119.3,1037.91,47.72,0.0,0.0,SG,1.96,Wing,-1.17,-2.51,-3.68,-0.97
sloando01,2014-2015,-2.06,-1.8533333333333302,,,,,948163.0,0.0150346943629589,27,4,IND,PG,53,1107,-4.3,-6.1,0.96,0.04,0.0,0.0,0.0,1062.72,44.28,0.0,0.0,0.0,PG,1.04,Guard,-1.11,-1.28,-2.39,-0.03
smithis01,2014-2015,-3.72,-1.3,0.0866666666666667,-0.613333333333333,-1.9,,1962168.0,0.0311134226591612,26,5,TOT,PG,55,832,-6.5,-3.2,0.99,0.01,0.0,0.0,0.0,823.68,8.32,0.0,0.0,0.0,PG,1.01,Guard,-1.95,-1.58,-3.53,-0.61
millsel01,2014-2015,0.42,,,,,,241731.0,0.0038330452707524,27,1,UTA,SG,47,924,4.2,5.3,0.01,0.81,0.18,0.0,0.0,9.24,748.44,166.32,0.0,0.0,SG,2.17,Wing,-1.99,3.42,1.43,2.1
adrieje01,2014-2015,-0.606666666666667,,,,,,981084.0,0.0155567113295806,28,5,MIN,PF,17,215,-4.7,5.2,0.0,0.0,0.0,0.49,0.52,0.0,0.0,0.0,105.35,111.8,C,4.56,Big,-0.48,0.67,0.19,0.32
kirilan01,2014-2015,-4.58,,,,,,3326235.0,0.0527429636089749,33,13,BRK,SF,7,36,-38.4,-35.6,0.0,0.0,0.36,0.64,0.0,0.0,0.0,12.96,23.04,0.0,PF,3.64,Wing,-1.36,-1.36,-2.72,-0.01
teletmi01,2014-2015,-1.9,-0.48,-2.62666666666667,-1.16,,,3368100.0,0.0534068025053516,29,3,BRK,PF,40,892,-1.7,1.8,0.0,0.0,0.0,0.96,0.03,0.0,0.0,0.0,856.32,26.76,PF,3.99,Wing,-2.5,0.95,-1.55,0.43
mariosh01,2014-2015,-3.08,,,,,,1448490.0,0.0229682074050583,36,15,CLE,SF,57,1101,3.2,-1.9,0.01,0.52,0.42,0.06,0.0,11.01,572.52,462.42,66.06,0.0,SG,2.55,Wing,-2.24,-1.73,-3.97,-1.09
martike01,2014-2015,-1.25333333333333,,,,,,414551.0,0.0065733925315151,37,15,MIL,PF,11,104,-2.3,-3.1,0.0,0.0,0.0,0.37,0.63,0.0,0.0,0.0,38.48,65.52,C,4.63,Big,-1.27,-0.21,-1.48,0.06
millean02,2014-2015,-2.08,-1.8333333333333302,,,,,4625000.0,0.073337033219694,38,15,TOT,PG,81,1253,-3.3,-2.2,0.92,0.08,0.0,0.0,0.0,1152.76,100.24,0.0,0.0,0.0,PG,1.08,Guard,0.51,-2.13,-1.62,0.55
millemi01,2014-2015,-4.7,-2.10666666666667,-2.42,,,,9332000.0,0.14797431221755303,34,15,CLE,SF,52,701,-6.1,-13.0,0.0,0.26,0.43,0.31,0.0,0.0,182.26,301.43,217.31,0.0,SF,3.05,Wing,-4.3,-1.25,-5.55,-1.38
mohamna01,2014-2015,-2.13333333333333,-4.87333333333333,,,,,1448490.0,0.0229682074050583,37,15,CHI,C,23,128,3.6,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,C,5.0,Big,-0.89,0.34,-0.55,0.14
nowitdi01,2014-2015,0.6466666666666671,2.1,-0.26,1.36,-3.7,,7974482.0,0.12644861650677902,36,15,DAL,PF,77,2282,3.7,1.5,0.0,0.0,0.0,0.61,0.39,0.0,0.0,0.0,1392.02,889.98,PF,4.39,Big,2.51,-1.89,0.62,4.22
tayloje03,2014-2015,-4.76666666666667,,,,,,915243.0,0.0145126932529929,25,3,CHO,SF,29,430,-15.0,-12.9,0.0,0.01,0.99,0.0,0.0,0.0,4.3,425.7,0.0,0.0,SF,2.99,Wing,-3.47,-1.68,-5.15,-0.74
